layer,head,prompt_format,relation,response_type,task_type,language,relation_verbal,relation_abstract
0,23,0.25174939380726485,0.17797689987107904,0.2647884408581402,0.43228491788960915,0.14574620052963633,0.08071213784506738,-0.0003501034071245017
0,24,0.3266055086392774,0.2192165962775924,0.1736794573318408,0.4859884517125309,0.0918976865782511,0.018141783375298978,-0.0012987561873389205
0,25,0.3277700367105195,0.2481401740950554,0.13590868720375102,0.48508716593627155,0.12277933547373103,0.07721234106104884,-0.0007398901917418174
0,26,0.33267021103428934,0.21960409314497123,0.17792589690000185,0.49508306147021824,0.10221769109874086,0.013590498485507536,-0.00019234067445741187
0,27,0.3491334911760946,0.25942889864213825,0.13627242848544957,0.49448386304385383,0.10054487868424254,0.05497203357350268,-0.0002260421948379545
0,28,0.4901382022463249,0.22250676133603692,0.3859655587717726,0.49823693577930034,0.09659097640783876,0.04780821878213912,-0.0035902578047845063
0,29,0.20815460308095735,0.009274302477584881,0.10896904198988208,0.097070765408973,-0.0026201900058781115,-0.016388006772229104,8.078983233478233e-05
0,30,0.069964064234902,0.10790952504851348,0.18644826609806134,0.5821092398998549,-0.003968492636198229,0.004963698245151775,-0.001675504252060413
0,31,,,,,,,
1,0,0.770205421680085,0.20133762760358775,0.3544958658717577,0.49708915838009593,0.07021930400758102,0.03356211204254697,-0.0027141233353814623
1,1,0.8242876640285923,0.131012607724769,0.3226278594552774,0.4463560507596475,0.038734705760017606,0.0036108663622284906,-0.0029574779175335747
1,2,0.8080942017081212,0.21552239720596547,0.47595189743025024,0.497303761467411,0.1563678417308018,0.06786034590810056,-0.0004814832583397528
1,3,0.8082391621418473,0.17203134133113432,0.39019655598091313,0.4764530385170995,0.07680537644471591,0.028653136330224534,-0.0019153760178884094
1,4,0.8089632774576264,0.1259613104974454,0.3041832956434228,0.2835906719889748,0.10913803741637458,0.0018645244343471854,-0.0015518825998372913
1,5,0.8085320787784015,0.14764939219235598,0.47448149055227823,0.6489009121910057,0.16134399850300618,0.02020085459504498,-0.0025541044022721823
1,6,0.8083120415128879,0.12119191544430159,0.47691249678865605,0.6129109373482252,0.0798207051389136,0.02652172027333159,-0.0026853543907192755
1,7,0.6000806216651103,0.11594399024472901,0.4851076680367835,0.7722715473718129,0.14157894284742586,0.021846551992608487,0.002020308568926606
1,8,0.36797898941411256,0.29020821338845076,0.2390477288695608,0.5075096450544723,0.10437983519585738,0.1144300073660944,-0.0013172876032522317
1,9,0.808327077544108,0.18346619076324241,0.4311725083863564,0.5028267869495736,0.11608476249849822,0.10940969366362006,0.001361772608804129
1,10,0.7442178230165386,0.2149615659885878,0.36565236182355865,0.49700495562253205,0.08992141375826489,0.03090443318925141,-0.0022927573461097683
1,11,0.8085801874865863,0.1467846912258503,0.4678597476955314,0.601316470166763,0.10490563787483456,0.02733094895085151,-0.001582971946354735
1,12,0.7881420370558032,0.1970813410758357,0.36918289552657696,0.5660396568095163,0.1852224345815984,0.07374962085091895,0.005188292195716779
1,13,0.8093179599141388,0.12571305538402786,0.5310167621174724,0.6451979528801155,0.18069743156027246,0.0242737207154036,-0.0005418747111431859
1,14,0.7065013436934429,0.17784740277975075,0.39954140726672416,0.4979893458819944,0.0977300570606414,0.023029869826749122,0.0037399610721442203
1,15,0.36347544243743024,0.23452547887373323,0.3265189636359855,0.5452026372011247,0.06966072624957854,0.03810128893965119,-0.0005349742495288125
1,16,0.8121419145259419,0.16656065084821145,0.3872320474289416,0.4098216187720347,0.10692625726528224,0.028151911526270345,-0.0011416510664300238
1,17,0.5483637375070818,0.20976653731813014,0.3173254481734421,0.49753993558424764,0.02089854874781415,0.03365487604891077,-0.002016996291062793
1,18,0.8089774332274754,0.1826144262336273,0.4021694908432466,0.495942799186911,0.08741252788072679,0.03037424426685475,-0.0015698730426084238
1,19,0.1490873340170526,0.21227826196130173,0.2653201237805193,0.6910615393690586,0.09944540606392026,0.07521862741559607,-0.0003391535776186905
1,20,0.8092347959391673,0.1323140208658398,0.48202250172383304,0.6161323175518231,0.1064362874651784,0.026266221268452978,-0.0012633631647468693
1,21,0.8082215229665441,0.1348752021669318,0.4614561488315852,0.6066543388872779,0.12626567505156208,0.015277096808909733,-0.001359887060811817
1,22,0.8090342247449942,0.1582607680154667,0.5575520160258933,0.5812521559281874,0.13335663398171438,0.07457566486875904,0.0012751075502027535
1,23,0.8148251003001529,0.13923040710807902,0.382236698866519,0.5814985019228843,0.05527476280787595,0.02130900810616657,-0.0019688076586704887
1,24,0.8202959646283429,0.07235248130341075,0.4266766040943809,0.3222413244037339,0.027924541313177734,0.003130153680307049,-0.0022150244480697696
1,25,0.8097953997376873,0.1619687794929137,0.4180105574241003,0.5317489431618755,0.029720841501711535,0.029895975519253763,-0.0013921910030905388
1,26,0.8262278856870297,0.10956010555860239,0.36362130852874647,0.33570415664931547,0.010663147038476178,0.029630903694078004,0.00021261443463361826
1,27,0.8096055349282008,0.11726002633513079,0.5122859297973464,0.6521594647891471,0.08141424868604363,0.02171413600970364,-0.0031075062498702555
1,28,0.8022439119824802,0.1544155121986039,0.4685773083620029,0.5408222709911532,0.23384284985780188,0.04170644775962678,0.007477110011940144
1,29,0.8081677844466263,0.15972296600517266,0.4808909068221676,0.64535087070205,0.17625720507343864,0.04506901148927419,0.0030317096990430423
1,30,0.8084916690230197,0.16498307415785884,0.41034077008838554,0.5023064825895809,0.16772071185946788,0.024433896936946965,0.002085085851600076
1,31,0.8083789619925856,0.17937059436034086,0.47686504633821736,0.499945405932456,0.1350679484946432,0.055775654804325066,0.002215362500981856
2,0,0.7846380244990597,0.12723834402667009,0.5528031077347434,0.6408226505936973,0.08761813319103019,0.030897066440024008,0.0014895104276464884
2,1,0.8123309887812792,0.14604955727980248,0.45244736384361445,0.5782564563825169,0.13948202044809338,0.0357840327758664,0.0021474320240483192
2,2,0.8081606817252053,0.11814445912015727,0.47878989451111437,0.601799657581754,0.07944280518047178,0.025429920931819592,-0.0017837529449681322
2,3,0.8082885689489933,0.18806389398549048,0.5184568029920607,0.5620758739844599,0.17070593753410435,0.08738058031619265,0.0020732078966821943
2,4,0.3603684715448055,0.21605313523674807,0.3907199813803853,0.7535178224900027,0.3068813225057358,0.07750424846826383,-0.0015153810083783556
2,5,0.47617800335749694,0.19142149182355767,0.4137202046534785,0.7213926168281333,0.33090352932467426,0.07088499769965691,-0.00026073860757775796
2,6,0.28664290001453324,0.2456836636234729,0.29295743777100985,0.7095341006406131,0.31820617638792836,0.16886698259258384,0.00034888592410591625
2,7,0.7880693234810884,0.15722870572764724,0.4904622288094785,0.6294071012158883,0.1807557276285517,0.034939240461120485,-0.003568127717196172
2,8,0.8088331051828145,0.0991652537836472,0.24847717278223283,0.19932722771453465,0.06935649818662475,0.02217882291810318,0.003996252980616533
2,9,0.8084846467393674,0.17381010907661704,0.40916508737276364,0.43613945599448106,0.18189400143190404,0.026275327151506187,0.002149594830277443
2,10,0.8083244632993795,0.13688482396580726,0.5571708041312374,0.6195772973714941,0.17456366049177097,0.03691223290239758,-0.0001529314933379809
2,11,0.8082642270264336,0.16915122018355105,0.49565854195062165,0.51420007233939,0.10667698915674417,0.03152049050566952,-0.002140483705162381
2,12,0.6077025513383555,0.14733604617606097,0.6536717597898553,0.7076396701045361,0.39671868651384307,0.05167060975533462,0.0026671784168321496
2,13,0.04157562796244456,0.09759870351626661,0.4138149901813568,0.8610206304993876,0.23678421204084357,0.03163880804817224,-0.0008959812500664787
2,14,0.6281415843920538,0.19745451048395718,0.6533726111110606,0.6135560995182617,0.42647748811671127,0.05433598298968497,0.005868011556618662
2,15,0.8083600066381512,0.12174952569113102,0.5645892086683534,0.5710545737736986,0.20193090534504043,0.034606829413621795,0.0018487482332022172
2,16,0.6207375396603407,0.14005299169532262,0.5552143136128826,0.7767136205820246,0.26187294410705586,0.037666247580996,-0.0032902447071364456
2,17,0.8017876504214598,0.16511226475239985,0.5198223908012326,0.4640666191954582,0.11655482768848571,0.02947610539467098,-0.001506051433687619
2,18,0.8082571114768549,0.19006997570751522,0.4793688276639093,0.5057584738987999,0.1928568776884456,0.04291795800368504,-0.002725396354359058
2,19,0.33675991873818756,0.3347345536935563,0.41334329694753147,0.5637306283667476,0.26049492901125343,0.15828300058706557,0.0022483384393420457
2,20,0.7840381710145669,0.13837878788959868,0.6560720307973957,0.6281724788868848,0.25417114983855066,0.07147717981337852,0.010040632256869448
2,21,0.7316802546514304,0.06903480756291243,0.48439605859164003,0.640024134573247,0.14321847051456726,0.018781935551283366,0.0035703010584210537
2,22,0.7680805600350739,0.11873762691488096,0.6845830518540127,0.6273656067763168,0.29005529302566874,0.07040585741364278,0.005872680303552398
2,23,0.5788364980445634,0.03365392789342005,0.48396826587471814,0.8661637366543423,0.09039144257013094,0.014561071392950013,-0.001266341974731341
2,24,0.7093743825519924,0.23148180249801908,0.5003151470403534,0.4692353344964872,0.13114420503372437,0.03688126952234003,-0.0005755317330641913
2,25,0.8053100146000285,0.15024780983070665,0.6329876387232337,0.4917969954786741,0.21655378690245194,0.0337165480217297,0.0036922085479269826
2,26,0.8081492365325207,0.17587215526383917,0.5084161744146941,0.5334919187399723,0.13099425568545645,0.028424238387974695,0.003965926452408654
2,27,0.3419235611363434,0.11987854487272977,0.5309286595899366,0.8658321513727405,0.20785611555612724,0.015498992781023143,-0.0005919304617706463
2,28,0.8082708870398252,0.17198047508214903,0.4102621485972147,0.501037053340534,0.1192059287226225,0.03480450787005314,0.003514337193152803
2,29,0.8014884712977198,0.1395022382952338,0.4654209769036539,0.570304193134986,0.13917702694555653,0.024598497454852663,0.0010138974781689863
2,30,0.8124233601989229,0.11910172503637495,0.1779257986461094,0.15483868141872098,0.05804102546353083,0.03453951336444074,0.004694989711294328
2,31,0.8083544090755429,0.1416206698825734,0.36678989508385673,0.42493785536908,0.12083855922963678,0.024291155338986733,0.0004947604449767778
3,0,0.7729461703447896,0.2269547179076714,0.5250316974336312,0.5367491460170535,0.13594541206081284,0.07612405768868917,-0.0003952951897738341
3,1,0.8027664788803697,0.2408837925508788,0.49332949036900137,0.5008221787486744,0.12157846261763232,0.12014919280800132,0.0011703170671701897
3,2,0.7954239328151228,0.18288784563371976,0.49194914386418864,0.5240687769687182,0.21474891940675855,0.03363151757729922,0.0014500719772639133
3,3,0.80826967460899,0.19964334152609442,0.5409373462385142,0.566908336813009,0.11658165503367938,0.052048169425566455,0.00014057626976525742
3,4,0.8084453091584392,0.16845977784748065,0.4051804830925706,0.3096618173601302,0.14527634983661136,0.014726327302198054,-0.0031502492776029137
3,5,0.7818386178101266,0.14685300973073634,0.49462973115403003,0.31103994363179044,0.11023103633238085,0.017430261374958986,0.002442567398887981
3,6,0.8055087085616376,0.14968781148038446,0.5210558984460272,0.3512280745722956,0.13114064851711338,0.03189785230428899,9.717367891622764e-05
3,7,0.43996075212859026,0.08208165179670718,0.32117984085812923,0.14491796228369064,0.09129858199432922,0.009808076106624892,-0.00042792671433768977
3,8,0.8080597168808888,0.18065174317630914,0.4852366402432334,0.5440966369457947,0.10616800482421553,0.05420287678721353,-0.0033794186968343657
3,9,0.8081703903926665,0.20518226562370165,0.5247615668856948,0.5895926324071105,0.1294533300180778,0.08064535896435272,0.0014837548311880534
3,10,0.801174819495193,0.16657845319591216,0.4999513943137572,0.581467867569842,0.08349051178732288,0.04665253386617663,-0.0037630574089793606
3,11,0.808304930137983,0.1857907244414006,0.49713423731612777,0.5914574863196722,0.1181400800476718,0.04600419919364877,-0.0027701526769957833
3,12,0.8079818445888195,0.19527074783122605,0.49232324910723474,0.5472479151795231,0.1182890417002846,0.04297768769477381,0.012083723017037055
3,13,0.6368516502458834,0.24474141881001898,0.4408733097897524,0.476568460200364,0.06207141110070753,0.015475393567753465,0.004865867095727269
3,14,-0.011552104002760936,0.056754835504997436,0.056520415831005484,0.23095874662533672,0.26978501618586226,0.026829844301342744,0.006396117214937735
3,15,0.5109885295015029,0.08981120887957073,0.25786490208398183,0.38168417600628524,0.20259462229995034,0.022251788810461214,0.0036201357596789456
3,16,0.7965576850817958,0.16191776997726498,0.4454956910081931,0.4359127298209305,0.16919252335109275,0.02837378773829344,-2.275035727331585e-05
3,17,0.808273078239538,0.1704671113589255,0.48929105094942715,0.5532428239123933,0.11223265923873481,0.03643077879765102,-0.0008909393415861671
3,18,0.8083562939042025,0.17417136224087715,0.5163365688935444,0.5551594543294757,0.12375745601489462,0.041183031093519624,-0.0013429408223987515
3,19,0.8081451699694765,0.17119424147446846,0.5675489833966253,0.617515977406329,0.22303773542289598,0.07142970123861228,0.003914299741269133
3,20,0.10544008046244659,0.23102949150000196,0.09843663470784891,0.3150305415114144,0.49535726244337025,0.18850582661051252,0.0035856554088243694
3,21,0.43416298072480913,0.20620652952425972,0.35300762063156743,0.567209279839024,0.33113075606888653,0.0860234684171333,0.0032855509255900533
3,22,0.7446469647766698,0.2410187784533618,0.4420094614486763,0.5622593745620267,0.18555385089335744,0.13153258764586565,0.0043369787580137984
3,23,0.8082736980279995,0.19372716643616028,0.5718245159026815,0.6188062062094181,0.20688472514384507,0.07374047897056438,0.0024760379229555656
3,24,0.6441636304423527,0.13803559853496916,0.14480579211697137,0.16470740562105016,0.22235627938588498,0.039466036361000316,0.004873013042232107
3,25,0.36629073883510266,0.2209728990118056,0.38080422160646493,0.5969760374769558,0.022226708612788013,0.04710006276845825,0.001016219038866979
3,26,0.2594372176553312,0.2261149122347579,0.3203943240493042,0.5997172216224881,0.14327273024902817,0.03258999660609857,-0.002451864782120244
3,27,0.8083567382781223,0.15460378320267748,0.625044130099136,0.6198872609564056,0.21790694943240088,0.07327101453189037,0.0013872192242462833
3,28,0.6896596384287784,0.20883354505738155,0.5254330676392115,0.5922789938433687,0.14025520277242784,0.04884517194500917,-0.0002633589770168045
3,29,0.12326078316345015,0.32684616478906986,0.29038117313832545,0.48404912340587064,0.18573047183958089,0.1511783948240775,-0.001500773163720664
3,30,0.4854596100813186,0.31444491579479567,0.5160808342222242,0.3890028846962409,0.2963284480925522,0.1178944780317641,-0.00043476467996499585
3,31,0.4733300728650493,0.15975304183933514,0.5572894052423651,0.7148716082522714,0.2485296646132348,0.04392777316943478,-0.0006810716115806308
4,0,0.6123537488742986,0.21905225043772467,0.2876080748083521,0.5211340700755714,0.13899598150384515,0.09324192704391894,0.0005732471789595751
4,1,0.803514699911378,0.1651456340847398,0.30860489631240884,0.49830670813971945,0.10877472232871623,0.10210741872130091,0.0006270562301127282
4,2,0.5677415788421424,0.31683562479964356,0.27737739938819334,0.4883050923121415,0.08976452475384188,0.19091500616380702,0.000598055545276817
4,3,0.6971499236228461,0.22781180086904068,0.35321103877327986,0.5237640486897579,0.17772476898688871,0.11558674068505806,-0.0014294129034189253
4,4,0.7802265364434132,0.1762400186827119,0.5609427103491186,0.5339125835911762,0.22966855135691797,0.04618233746775342,-0.00011787026191148737
4,5,0.8079345366645224,0.20466366233015593,0.5059726544622307,0.5162155302270824,0.22089931305878382,0.06068064004166336,0.001598080020159603
4,6,0.8012603194449072,0.16792885251692888,0.5830922478627033,0.5938587045121606,0.19336023350370762,0.08076359076313587,5.2993860435131625e-05
4,7,0.7867045301553738,0.14720167082568417,0.4546751530287345,0.3167406967707342,0.15632101631479436,0.04809909152236008,-0.0004511434123057512
4,8,0.7721505209923304,0.1344030827626453,0.4371933002614753,0.6406300828334172,0.08055520078793145,0.06304237487035981,-0.00015934632093407767
4,9,0.8003241486909238,0.19434491926810488,0.5622879587423731,0.47239315567714063,0.18881516211914298,0.11102078579445668,7.695346587904792e-05
4,10,0.5370074763167729,0.2961297905348328,0.529591666475794,0.40262995109052324,0.21058091978529278,0.15692976452835108,0.0010141241167259236
4,11,0.8077522239044485,0.18540542695167586,0.5233645718809554,0.5318409508604118,0.2632251705826622,0.08197586536829604,-0.00010136631965528743
4,12,0.8082917213547643,0.19347074974085407,0.5217758182643697,0.5811192996455188,0.13563209239670435,0.05466217362510061,-0.0008528546550716021
4,13,0.8026362007081733,0.16994340798030957,0.4973376838771251,0.3247406406354102,0.11030315414767597,0.0515523227855988,-0.001505555004250438
4,14,0.6001720497846224,0.15323801096367942,0.3093619304536927,0.3998215334183973,0.20865111519729723,0.03853879304842378,0.00013674275466319963
4,15,-0.07574297305932716,0.25844563188620384,0.3123245738650751,0.4564497578932419,0.2160396192839423,0.14895871084306517,-0.0014920497003495493
4,16,0.8083630288700923,0.15210783242100967,0.5862215933530724,0.6547531568389243,0.19951243230281762,0.06927022182098179,0.0007916047546465165
4,17,0.8084339114901041,0.16470801072200966,0.5476370259357611,0.5434427488026401,0.1519812417895094,0.0818719164334496,-0.00208472625454719
4,18,0.810099176932784,0.07685729315583333,0.4814553658629633,0.43345539073821426,-0.00108562605289854,0.02155693614054747,2.0486851985450656e-06
4,19,0.5738488408392591,0.12668530340462772,0.5307731868618902,0.8509492846812033,0.2794848479328846,0.07014794955718769,0.004950038901917472
4,20,0.8065016613298305,0.1291797909769968,0.6065070501570915,0.6515970262638657,0.20283010019663206,0.08619744608411659,0.0020357920329796323
4,21,0.7947577388394247,0.16032783604219963,0.4501582651490419,0.6232262771969992,0.19749187770347376,0.08779202795449945,0.003183452099323657
4,22,0.6660239251539536,0.13852912532179143,0.5736805532195596,0.708736336090026,0.16408852950981548,0.11529155882883696,0.0019841648393205753
4,23,0.8082644365343095,0.1183285691191048,0.3446471500853426,0.49924344307769297,0.048403185973332395,0.053563099446110186,0.0004441000957640273
4,24,0.8039129367990636,0.1947968334455434,0.5028053280620052,0.5440918792144165,0.13643662245076438,0.06934803897140053,-0.002639926950906957
4,25,0.6506241206717378,0.21131802348899903,0.4385284035618479,0.5634142785213533,0.19634777279510768,0.07809844854009496,-0.0014481382320515597
4,26,0.8082912138578516,0.17838815306650785,0.5946707116419782,0.6266956571699582,0.1727786363698582,0.12795085077433271,-0.0007752958083124595
4,27,0.6220532076542765,0.1792929273097198,0.47679345097687265,0.6089930388764859,0.22576917561395501,0.0735632244294425,-0.0032481937941315916
4,28,0.8080575943330073,0.200327104191106,0.4926142924418899,0.5327818752847949,0.15763672150131,0.07981276239479314,-0.0011320889486320556
4,29,0.8082584166035941,0.22017255333689156,0.43541990525748475,0.5104282725176519,0.11076009618165406,0.08425702760273258,0.00013521301798449578
4,30,0.8008550893760747,0.22365697010219496,0.4842717628381339,0.5123566587157121,0.12604089387736314,0.0783202461434477,-0.0015758549119840824
4,31,0.7778126435723675,0.17482736565017598,0.4988823393669527,0.5361120925101368,0.12574911160371416,0.04923135944024911,-0.0018217807181654469
5,0,0.8047888957139183,0.1872456015710834,0.45120196670617985,0.4834125431560071,0.15336901930581318,0.11599761864729624,0.007747972480394673
5,1,0.7780733619816395,0.23323976372049918,0.45574102936819383,0.5524675270094818,0.16794384635007814,0.1375200420592383,0.006896588710523074
5,2,0.7281472860434174,0.20039387822673735,0.4052735333940347,0.3903261997250175,0.1024989624318018,0.10413062364664064,0.0002024829101911147
5,3,0.2598568033243164,0.21654769879744853,0.40700635232667615,0.8283308284174951,0.193147627241788,0.09559786871320924,-0.0015777205884205585
5,4,0.7908968357509906,0.16907012646329414,0.46976755456424396,0.5255784634965941,0.11550856103658157,0.08319706586053799,0.0062115576621125995
5,5,0.754359236829127,0.24030475538451693,0.37145963864970594,0.5055696291601248,0.1024323260044299,0.10335398984186153,0.009617029305505367
5,6,0.7649583102265304,0.2183877097804656,0.4266007836838282,0.5492596049993776,0.1274297217909207,0.09659745918790315,0.0010854866702960893
5,7,0.807898431724096,0.2513136023687824,0.46893048824197436,0.4923107966193787,0.18270088008667823,0.1336278127510069,0.006480860400168804
5,8,0.8031970691099237,0.18750806465491485,0.5352892319695737,0.5411557214680595,0.23553704538974443,0.06309655521425438,0.003562135953671785
5,9,0.5604546498535834,0.1419145237704241,0.4413598368653648,0.5171088516733172,0.17145306299329202,0.08005488309248704,0.0043727429590695475
5,10,0.8082687286430293,0.10120878873130253,0.4949869479363106,0.3670598866237004,0.1355841929891596,0.04013449170283859,0.0035814359914669294
5,11,0.7588453732447931,0.14610703545220435,0.60876569529795,0.5944809436011216,0.23844023091896777,0.06357552399572428,-0.0004500409299520595
5,12,0.6104233515751721,0.19536090142762066,0.3802734581470335,0.5608868565174334,0.23103882816716392,0.0640756236753734,-0.0005938513691136354
5,13,0.7888369689356872,0.1541344792130098,0.48450208242572324,0.6305845326242694,0.17587437980673853,0.05309445661560609,-0.002083305223165238
5,14,0.4742833255420565,0.18667957059483897,0.43309036453474997,0.7676076133389172,0.29105341296207476,0.059859689997814644,-0.0008700916751390265
5,15,0.35727919327910657,0.18783283925075306,0.4117555851798924,0.6825289672902436,0.2722729745581362,0.06834060864108821,-0.0022231124867882345
5,16,0.76172576936188,0.21168785032073154,0.3531965574251816,0.21926630661102836,0.06505471748528475,0.09730360460104502,0.002526851590663077
5,17,0.564527574031617,0.35870423638586785,0.45709990176471216,0.3754763571231695,0.13980131969452994,0.1821432644121842,0.0026869483706019096
5,18,0.753193342703142,0.28140215585825484,0.5331009726824454,0.43626037887334124,0.19841282285577375,0.11896017385706677,0.009231354905549313
5,19,0.8082685742686632,0.19948977956528197,0.5300544929074689,0.44928253103437793,0.16176218777168788,0.11656981248394235,0.0007769786845936448
5,20,0.5351608165560513,0.1963910760231835,0.2776470628688929,0.7033136744462233,0.07935077066784627,0.06677956138543145,0.0030063956193993077
5,21,0.7809576787133248,0.19828424365542385,0.38251351554065255,0.45358879721138706,0.14459583621802252,0.10428602491620781,0.0006415128563621314
5,22,0.8082777873931667,0.18772472168921242,0.5218567239410806,0.5581056871953208,0.1784891603464448,0.09830320951964502,0.00010756348065735234
5,23,0.6618348924580929,0.20156206343813113,0.393971590868184,0.5870897525203052,0.15166542957609458,0.12108476382586567,-0.002115001318092382
5,24,0.80211468712857,0.2399214678679588,0.4437772826468782,0.5183880880775422,0.14267360479042243,0.13997817422224093,0.0004635102781283401
5,25,0.7728831644299632,0.2731507265797186,0.38253809991580806,0.5309563418584244,0.12449979046504128,0.13547500340740184,-0.0007653649655619088
5,26,0.6098907163907062,0.3162483359527542,0.3774285988605749,0.5015744943857015,0.14772334742098608,0.11873201707212876,-0.0008913659564120839
5,27,0.34544378526855357,0.35283421264777376,0.30407001012995133,0.560403751699667,0.09136950614940939,0.1624358655447657,0.003288952921754622
5,28,0.8071224074735868,0.19607878321234232,0.44050600105325327,0.55448226005488,0.1460794092760929,0.0967297566696337,-0.003386804943118334
5,29,0.4462830719455799,0.21059769910593004,0.33438194969787544,0.6998064699255082,0.32761449015011557,0.09014343241761592,-0.0012632389756774684
5,30,0.3117822492550375,0.1434392795290343,0.4255231044386795,0.7994740774287622,0.29925194000171856,0.08192028055576804,-0.0015345235050862498
5,31,0.500872896817441,0.35109518945722906,0.1672209647020554,0.3186414166736628,0.1182863703393448,0.08665985629826609,-9.498722305632445e-05
6,0,0.3569918286903672,0.2472226073649321,0.36224439888907073,0.5877065719881475,0.17596532472580054,0.06170798016432014,-0.002004133533672843
6,1,0.348552427595781,0.2662888153840021,0.36857222359438707,0.6264589458264892,0.09836471843644892,0.07484994085746186,-0.002722179154895847
6,2,0.8081604736255277,0.17037445626999892,0.6078947367140614,0.5591895665816085,0.20863777000482725,0.16601669243242623,0.00809210900133027
6,3,0.8083197874221588,0.20036565539473625,0.4998630067723895,0.546386568552169,0.12137929098397955,0.12484195700498929,0.00041195151545691335
6,4,0.6089688304816561,0.19956651037098566,0.37239127974108177,0.39212017681550965,0.10400450502481463,0.06863379245316778,0.0001364944529600564
6,5,0.7998059897923134,0.25623670917040475,0.4176640829684654,0.46020760435724223,0.17052549334262668,0.09247282871676613,0.00014619524016071508
6,6,0.5457607795928745,0.3354244240107708,0.38596461724959064,0.4827152728728075,0.23346516417792793,0.11164921861244188,0.0005592262104077717
6,7,0.7998739269977061,0.19640916096619235,0.33960883822800303,0.34364998289551413,0.14753236136274137,0.054462651857088824,-0.00047892802387860113
6,8,0.8046419120259674,0.15586632919353702,0.30848194618236097,0.2827041585152182,0.06471746423853142,0.04233988339001295,-0.0008577623583394984
6,9,0.6410460540787482,0.12048846529160524,0.5038953564347477,0.738142705484957,0.1283659777282193,0.08849801133536815,-0.0007492713412654095
6,10,0.8022308580661047,0.2155292944564213,0.2956713167354978,0.2895824686127209,0.08859779910144445,0.05643110149287763,-0.0005236513585862957
6,11,0.7876167242038412,0.12707371607365595,0.28527458927376226,0.31011144439695526,0.04565732511829914,0.03583492752912973,-0.00039112212722850674
6,12,0.576563993349366,0.19154576393101577,0.37215627977772847,0.46228902330607774,0.18945424879828368,0.06504540554716909,-0.0017819550193646572
